,t,v,throttle,brake
0,0.0,0.0,0.85,0.0
1,0.019999999999999574,0.0,0.85,0.0
2,0.039999999999999133,0.0,0.85,0.0
3,0.05999999999999872,0.0,0.85,0.0
4,0.08000000000000004,0.0037908991798758507,0.85,0.0
5,0.09999999999999964,0.010374401696026323,0.85,0.0
6,0.11999999999999922,0.02069280669093132,0.85,0.0
7,0.1399999999999988,0.046411197632551186,0.85,0.0
8,0.16000000000000014,0.1126406267285347,0.85,0.0
9,0.17999999999999972,0.17915993928909302,0.85,0.0
10,0.1999999999999993,0.2508977949619293,0.85,0.0
11,0.21999999999999886,0.3550178110599518,0.85,0.0
12,0.2400000000000002,0.4227920174598694,0.85,0.0
13,0.2599999999999998,0.5050674080848694,0.85,0.0
14,0.27999999999999936,0.6040524840354919,0.85,0.0
15,0.29999999999999893,0.6882156133651733,0.85,0.0
16,0.3200000000000003,0.8051723837852478,0.85,0.0
17,0.3399999999999999,0.9108745455741882,0.85,0.0
18,0.3599999999999994,1.0089094638824463,0.85,0.0
19,0.379999999999999,1.1015745401382446,0.85,0.0
20,0.4000000000000004,1.1903806924819946,0.85,0.0
21,0.41999999999999993,1.2763473987579346,0.85,0.0
22,0.4399999999999995,1.3601772785186768,0.85,0.0
23,0.4599999999999991,1.4423669576644895,0.85,0.0
24,0.47999999999999865,1.5232752561569214,0.85,0.0
25,0.5,1.6031670570373535,0.85,0.0
26,0.5199999999999996,1.6822397708892822,0.85,0.0
27,0.5399999999999991,1.7606474161148071,0.85,0.0
28,0.5599999999999987,1.8385070562362669,0.85,0.0
29,0.5800000000000001,1.9159127473831177,0.85,0.0
30,0.5999999999999996,1.99293851852417,0.85,0.0
31,0.6199999999999992,2.069644927978516,0.85,0.0
32,0.6399999999999988,2.1460802555084233,0.85,0.0
33,0.6600000000000001,2.222285270690918,0.85,0.0
34,0.6799999999999997,2.2982935905456543,0.85,0.0
35,0.6999999999999993,2.374131679534912,0.85,0.0
36,0.7199999999999989,2.44982385635376,0.85,0.0
37,0.7400000000000002,2.525388240814209,0.85,0.0
38,0.7599999999999998,2.600841999053955,0.85,0.0
39,0.7799999999999994,2.676198482513428,0.85,0.0
40,0.7999999999999989,2.75147008895874,0.85,0.0
41,0.8200000000000003,2.826666593551636,0.85,0.0
42,0.8399999999999999,2.901796817779541,0.85,0.0
43,0.8599999999999995,2.9768667221069336,0.85,0.0
44,0.8799999999999991,3.051884174346924,0.85,0.0
45,0.9000000000000004,3.1268532276153564,0.85,0.0
46,0.9199999999999999,3.2017626762390137,0.85,0.0
47,0.9399999999999995,3.2765531539916988,0.85,0.0
48,0.9599999999999991,3.3511691093444824,0.85,0.0
49,0.9799999999999986,3.425562858581543,0.85,0.0
50,1.0,3.4996981620788574,0.85,0.0
51,1.0199999999999996,3.5735433101654053,0.85,0.0
52,1.0399999999999991,3.64707088470459,0.85,0.0
53,1.0599999999999987,3.720260858535767,0.85,0.0
54,1.08,3.793095827102661,0.85,0.0
55,1.0999999999999994,3.865559339523315,0.85,0.0
56,1.119999999999999,3.937638998031616,0.85,0.0
57,1.1399999999999988,4.009324550628662,0.85,0.0
58,1.1600000000000001,4.0806074142456055,0.85,0.0
59,1.1799999999999997,4.151480197906493,0.85,0.0
60,1.1999999999999993,4.221937179565431,0.85,0.0
