,t,v,throttle,brake
0,0.0,0.0,0.925,0.0
1,0.019999999999999574,0.0,0.925,0.0
2,0.039999999999999133,0.0,0.925,0.0
3,0.05999999999999872,0.0,0.925,0.0
4,0.08000000000000004,0.0037908991798758507,0.925,0.0
5,0.09999999999999964,0.010374401696026323,0.925,0.0
6,0.11999999999999922,0.021026968955993645,0.925,0.0
7,0.1399999999999988,0.052415914833545685,0.925,0.0
8,0.16000000000000014,0.1128174439072609,0.925,0.0
9,0.17999999999999972,0.1788673996925354,0.925,0.0
10,0.1999999999999993,0.27913254499435425,0.925,0.0
11,0.21999999999999886,0.3370676636695862,0.925,0.0
12,0.2400000000000002,0.4034038484096527,0.925,0.0
13,0.2599999999999998,0.5074092745780945,0.925,0.0
14,0.27999999999999936,0.6509743928909302,0.925,0.0
15,0.29999999999999893,0.7763647437095642,0.925,0.0
16,0.3200000000000003,0.8905917406082153,0.925,0.0
17,0.3399999999999999,0.9972579479217528,0.925,0.0
18,0.3599999999999994,1.098662257194519,0.925,0.0
19,0.379999999999999,1.196311354637146,0.925,0.0
20,0.4000000000000004,1.2912226915359497,0.925,0.0
21,0.41999999999999993,1.384097456932068,0.925,0.0
22,0.4399999999999995,1.475433349609375,0.925,0.0
23,0.4599999999999991,1.5655912160873413,0.925,0.0
24,0.47999999999999865,1.6548376083374023,0.925,0.0
25,0.5,1.7433739900588991,0.925,0.0
26,0.5199999999999996,1.8313562870025637,0.925,0.0
27,0.5399999999999991,1.91890561580658,0.925,0.0
28,0.5599999999999987,2.0061182975769043,0.925,0.0
29,0.5800000000000001,2.093071460723877,0.925,0.0
30,0.5999999999999996,2.1798274517059326,0.925,0.0
31,0.6199999999999992,2.266437530517578,0.925,0.0
32,0.6399999999999988,2.352944850921631,0.925,0.0
33,0.6600000000000001,2.439383745193481,0.925,0.0
34,0.6799999999999997,2.5257833003997803,0.925,0.0
35,0.6999999999999993,2.6121690273284908,0.925,0.0
36,0.7199999999999989,2.698561906814575,0.925,0.0
37,0.7400000000000002,2.784978151321411,0.925,0.0
38,0.7599999999999998,2.871434450149536,0.925,0.0
39,0.7799999999999994,2.9579429626464844,0.925,0.0
40,0.7999999999999989,3.0445094108581543,0.925,0.0
41,0.8200000000000003,3.13108491897583,0.925,0.0
42,0.8399999999999999,3.217595338821411,0.925,0.0
43,0.8599999999999995,3.3039827346801762,0.925,0.0
44,0.8799999999999991,3.390198945999145,0.925,0.0
45,0.9000000000000004,3.476202249526977,0.925,0.0
46,0.9199999999999999,3.5619616508483887,0.925,0.0
47,0.9399999999999995,3.647449970245361,0.925,0.0
48,0.9599999999999991,3.732643365859986,0.925,0.0
49,0.9799999999999986,3.8175227642059326,0.925,0.0
50,1.0,3.9020724296569824,0.925,0.0
51,1.0199999999999996,3.986278533935547,0.925,0.0
52,1.0399999999999991,4.070129871368408,0.925,0.0
53,1.0599999999999987,4.1536173820495605,0.925,0.0
54,1.08,4.236731052398682,0.925,0.0
55,1.0999999999999994,4.3194665908813485,0.925,0.0
56,1.119999999999999,4.4018168449401855,0.925,0.0
57,1.1399999999999988,4.483776569366455,0.925,0.0
58,1.1600000000000001,4.565344333648682,0.925,0.0
59,1.1799999999999997,4.646514892578125,0.925,0.0
60,1.1999999999999993,4.727287292480469,0.925,0.0
61,1.2199999999999989,4.8076581954956055,0.925,0.0
62,1.2400000000000002,4.887626647949219,0.925,0.0
63,1.26,4.967190742492676,0.925,0.0
64,1.2799999999999996,5.046707630157472,0.925,0.0
65,1.299999999999999,5.12547779083252,0.925,0.0
66,1.3200000000000003,5.203874588012695,0.925,0.0
67,1.3399999999999999,5.281867980957031,0.925,0.0
68,1.3599999999999994,5.35945987701416,0.925,0.0
69,1.379999999999999,5.436646461486816,0.925,0.0
70,1.4000000000000004,5.513428211212158,0.925,0.0
71,1.42,5.5898051261901855,0.925,0.0
72,1.4399999999999995,5.665778636932372,0.925,0.0
73,1.459999999999999,5.741351127624513,0.925,0.0
74,1.4799999999999986,5.8165221214294425,0.925,0.0
75,1.5,5.8912906646728525,0.925,0.0
76,1.5199999999999996,5.96566104888916,0.925,0.0
77,1.5399999999999991,6.039632320404053,0.925,0.0
78,1.5599999999999987,6.113207340240479,0.925,0.0
79,1.58,6.186387062072754,0.925,0.0
80,1.5999999999999994,6.259173393249513,0.925,0.0
81,1.619999999999999,6.331565856933594,0.925,0.0
82,1.6399999999999988,6.403568744659424,0.925,0.0
83,1.6600000000000001,6.475183963775635,0.925,0.0
84,1.6799999999999997,6.5464110374450675,0.925,0.0
85,1.6999999999999993,6.617252826690674,0.925,0.0
86,1.7199999999999989,6.687710285186768,0.925,0.0
87,1.7400000000000002,6.757785320281982,0.925,0.0
88,1.76,6.827479839324951,0.925,0.0
89,1.7799999999999996,6.8967952728271475,0.925,0.0
90,1.7999999999999992,6.965733051300049,0.925,0.0
91,1.8200000000000003,7.03429651260376,0.925,0.0
92,1.8399999999999999,7.102485179901122,0.925,0.0
93,1.8599999999999994,7.170302391052246,0.925,0.0
94,1.879999999999999,7.2377495765686035,0.925,0.0
95,1.9000000000000004,7.304829597473144,0.925,0.0
96,1.92,7.371541023254394,0.925,0.0
97,1.9399999999999995,7.437885761260986,0.925,0.0
98,1.9599999999999995,7.5038695335388175,0.925,0.0
99,1.9799999999999986,7.5694899559021,0.925,0.0
100,2.0,7.634751319885254,0.925,0.0
101,2.0199999999999996,7.699652671813965,0.925,0.0
102,2.0399999999999996,7.764198303222656,0.925,0.0
103,2.0599999999999987,7.8283891677856445,0.925,0.0
104,2.0800000000000005,7.892227172851562,0.925,0.0
105,2.0999999999999996,7.95571231842041,0.925,0.0
106,2.1199999999999997,8.018848419189451,0.925,0.0
107,2.1399999999999992,8.081636428833008,0.925,0.0
108,2.16,8.144077301025389,0.925,0.0
109,2.1799999999999997,8.206171989440918,0.925,0.0
110,2.1999999999999993,8.267924308776855,0.925,0.0
111,2.2199999999999993,8.329336166381836,0.925,0.0
112,2.24,8.390405654907228,0.925,0.0
113,2.26,8.451138496398926,0.925,0.0
114,2.2799999999999994,8.51153564453125,0.925,0.0
115,2.299999999999999,8.57159423828125,0.925,0.0
116,2.3200000000000003,8.631320953369139,0.925,0.0
117,2.34,8.690714836120605,0.925,0.0
118,2.3599999999999994,8.74977970123291,0.925,0.0
119,2.379999999999999,8.808516502380371,0.925,0.0
120,2.4000000000000004,8.866926193237305,0.925,0.0
121,2.42,8.925008773803711,0.925,0.0
122,2.4399999999999995,8.982766151428223,0.925,0.0
123,2.4599999999999995,9.040205001831056,0.925,0.0
124,2.4799999999999986,9.097320556640623,0.925,0.0
125,2.5,9.154117584228516,0.925,0.0
126,2.5199999999999996,9.210597038269043,0.925,0.0
127,2.5399999999999996,9.266761779785156,0.925,0.0
128,2.5599999999999987,9.322610855102539,0.925,0.0
129,2.5800000000000005,9.37814712524414,0.925,0.0
130,2.5999999999999996,9.433370590209961,0.925,0.0
131,2.6199999999999997,9.488286972045898,0.925,0.0
132,2.6399999999999992,9.542893409729004,0.925,0.0
133,2.66,9.597193717956543,0.925,0.0
134,2.6799999999999997,9.651187896728516,0.925,0.0
135,2.6999999999999993,9.704879760742188,0.925,0.0
136,2.7199999999999993,9.758270263671877,0.925,0.0
137,2.74,9.811358451843262,0.925,0.0
138,2.76,9.86414909362793,0.925,0.0
139,2.7799999999999994,9.916641235351562,0.925,0.0
140,2.799999999999999,9.968838691711426,0.925,0.0
141,2.8200000000000007,10.02073860168457,0.925,0.0
142,2.84,10.072346687316896,0.925,0.0
143,2.8599999999999994,10.123664855957033,0.925,0.0
144,2.879999999999999,10.174692153930664,0.925,0.0
145,2.900000000000001,10.225430488586426,0.925,0.0
146,2.92,10.275882720947266,0.925,0.0
147,2.9399999999999995,10.3260498046875,0.925,0.0
148,2.9599999999999995,10.375933647155762,0.925,0.0
149,2.979999999999998,10.425532341003418,0.925,0.0
150,3.0,10.474851608276367,0.925,0.0
151,3.0199999999999996,10.52388858795166,0.925,0.0
152,3.0399999999999996,10.572649002075195,0.925,0.0
153,3.0599999999999983,10.621134757995604,0.925,0.0
154,3.0800000000000005,10.669346809387207,0.925,0.0
155,3.0999999999999996,10.717294692993164,0.925,0.0
156,3.1199999999999997,10.76498794555664,0.925,0.0
157,3.1399999999999992,10.812429428100586,0.925,0.0
158,3.16,10.859627723693848,0.925,0.0
159,3.1799999999999997,10.906586647033693,0.925,0.0
160,3.1999999999999993,10.953312873840332,0.925,0.0
161,3.2199999999999993,10.99981689453125,0.925,0.0
162,3.24,11.046093940734863,0.925,0.0
163,3.26,11.092153549194336,0.925,0.0
164,3.2799999999999994,11.137998580932617,0.925,0.0
165,3.299999999999999,11.183638572692873,0.925,0.0
166,3.3200000000000007,11.229069709777832,0.925,0.0
167,3.34,11.274298667907715,0.925,0.0
168,3.3599999999999994,11.319329261779785,0.925,0.0
169,3.379999999999999,11.364164352416992,0.925,0.0
170,3.400000000000001,11.408806800842285,0.925,0.0
171,3.42,11.453261375427244,0.925,0.0
172,3.4399999999999995,11.49753189086914,0.925,0.0
173,3.4599999999999995,11.54161548614502,0.925,0.0
174,3.479999999999998,11.58552074432373,0.925,0.0
175,3.5,11.629246711730955,0.925,0.0
176,3.5199999999999996,11.672794342041016,0.925,0.0
177,3.5399999999999996,11.71617031097412,0.925,0.0
178,3.5599999999999983,11.759373664855955,0.925,0.0
179,3.5800000000000005,11.802411079406738,0.925,0.0
180,3.5999999999999996,11.8452730178833,0.925,0.0
181,3.6199999999999997,11.88797664642334,0.925,0.0
182,3.639999999999999,11.930512428283693,0.925,0.0
183,3.66,11.972885131835938,0.925,0.0
184,3.6799999999999997,12.015095710754395,0.925,0.0
185,3.6999999999999993,12.057148933410645,0.925,0.0
186,3.7199999999999993,12.099044799804688,0.925,0.0
187,3.74,12.140783309936525,0.925,0.0
188,3.7599999999999993,12.182366371154785,0.925,0.0
189,3.7799999999999994,12.223794937133787,0.925,0.0
190,3.7999999999999994,12.265071868896484,0.925,0.0
191,3.8200000000000007,12.306196212768555,0.925,0.0
192,3.8399999999999994,12.347168922424315,0.925,0.0
193,3.8599999999999994,12.387995719909668,0.925,0.0
194,3.8799999999999994,12.428672790527346,0.925,0.0
195,3.900000000000001,12.469199180603027,0.925,0.0
196,3.9199999999999995,12.509583473205565,0.925,0.0
197,3.9399999999999995,12.549821853637695,0.925,0.0
198,3.959999999999999,12.589913368225098,0.925,0.0
199,3.9799999999999986,12.629862785339355,0.925,0.0
200,3.9999999999999982,12.669669151306152,0.925,0.0
201,4.019999999999998,12.709335327148438,0.925,0.0
202,4.040000000000001,12.748857498168945,0.925,0.0
203,4.0600000000000005,12.788243293762207,0.925,0.0
204,4.080000000000001,12.827489852905273,0.925,0.0
205,4.1,12.866594314575195,0.925,0.0
206,4.119999999999999,12.905561447143555,0.925,0.0
207,4.139999999999998,12.944390296936035,0.925,0.0
208,4.159999999999998,12.983086585998535,0.925,0.0
209,4.179999999999998,13.021646499633787,0.925,0.0
210,4.200000000000001,13.06006908416748,0.925,0.0
211,4.220000000000001,13.098360061645508,0.925,0.0
212,4.240000000000001,13.136513710021973,0.925,0.0
213,4.26,13.17453670501709,0.925,0.0
214,4.279999999999999,13.212425231933596,0.925,0.0
215,4.299999999999998,13.25018310546875,0.925,0.0
216,4.3199999999999985,13.28780746459961,0.925,0.0
217,4.339999999999998,13.32530403137207,0.925,0.0
218,4.360000000000001,13.3626708984375,0.925,0.0
219,4.380000000000001,13.399904251098633,0.925,0.0
220,4.4,13.437009811401367,0.925,0.0
221,4.42,13.473983764648438,0.925,0.0
222,4.4399999999999995,13.510833740234375,0.925,0.0
223,4.459999999999999,13.547552108764648,0.925,0.0
224,4.479999999999999,13.584147453308105,0.925,0.0
225,4.499999999999998,13.620615005493164,0.925,0.0
226,4.519999999999998,13.656952857971193,0.925,0.0
227,4.540000000000001,13.693169593811035,0.925,0.0
228,4.5600000000000005,13.72926139831543,0.925,0.0
229,4.580000000000001,13.765226364135742,0.925,0.0
230,4.6,13.801066398620605,0.925,0.0
231,4.619999999999999,13.836787223815918,0.925,0.0
232,4.639999999999998,13.872380256652832,0.925,0.0
233,4.659999999999998,13.907852172851562,0.925,0.0
234,4.679999999999998,13.94320011138916,0.925,0.0
235,4.700000000000001,13.978425979614258,0.925,0.0
236,4.720000000000001,14.013534545898438,0.925,0.0
237,4.740000000000001,14.0485200881958,0.925,0.0
238,4.76,14.083380699157715,0.925,0.0
239,4.779999999999999,14.11812686920166,0.925,0.0
240,4.799999999999998,14.152750968933105,0.925,0.0
241,4.8199999999999985,14.187256813049315,0.925,0.0
242,4.839999999999998,14.221641540527346,0.925,0.0
243,4.860000000000001,14.25590991973877,0.925,0.0
244,4.880000000000001,14.290060997009276,0.925,0.0
245,4.9,14.324091911315918,0.925,0.0
246,4.92,14.35800552368164,0.925,0.0
247,4.9399999999999995,14.391803741455078,0.925,0.0
248,4.959999999999999,14.425484657287598,0.925,0.0
249,4.979999999999999,14.459049224853516,0.925,0.0
250,4.999999999999998,14.492498397827148,0.925,0.0
251,5.019999999999998,14.525832176208494,0.925,0.0
252,5.040000000000001,14.559052467346193,0.925,0.0
253,5.0600000000000005,14.592158317565918,0.925,0.0
254,5.080000000000001,14.62514591217041,0.925,0.0
255,5.1,14.658026695251465,0.925,0.0
256,5.119999999999999,14.690788269042967,0.925,0.0
257,5.139999999999998,14.72343921661377,0.925,0.0
258,5.159999999999998,14.7559814453125,0.925,0.0
259,5.179999999999998,14.788406372070312,0.925,0.0
260,5.200000000000001,14.820720672607422,0.925,0.0
261,5.220000000000001,14.852925300598145,0.925,0.0
262,5.240000000000001,14.885019302368164,0.925,0.0
263,5.26,14.916998863220215,0.925,0.0
264,5.279999999999999,14.948871612548828,0.925,0.0
265,5.299999999999998,14.980630874633787,0.925,0.0
266,5.3199999999999985,15.012283325195312,0.925,0.0
267,5.339999999999998,15.04382610321045,0.925,0.0
268,5.360000000000002,15.075261116027832,0.925,0.0
269,5.380000000000001,15.106584548950195,0.925,0.0
270,5.4,15.137805938720705,0.925,0.0
271,5.42,15.168912887573242,0.925,0.0
272,5.4399999999999995,15.199913024902346,0.925,0.0
273,5.459999999999999,15.230806350708008,0.925,0.0
274,5.479999999999999,15.261597633361815,0.925,0.0
