,t,v,throttle,brake
0,0.0,0.0,0.575,0.0
1,0.019999999999999574,0.0,0.575,0.0
2,0.039999999999999133,0.0,0.575,0.0
3,0.05999999999999872,0.0,0.575,0.0
4,0.08000000000000004,0.0036022998392581935,0.575,0.0
5,0.09999999999999964,0.009197939187288284,0.575,0.0
6,0.11999999999999922,0.01607474498450756,0.575,0.0
7,0.1399999999999988,0.024637317284941673,0.575,0.0
8,0.16000000000000014,0.0360347256064415,0.575,0.0
9,0.17999999999999972,0.06328898668289185,0.575,0.0
10,0.1999999999999993,0.10637882351875304,0.575,0.0
11,0.21999999999999886,0.16347220540046692,0.575,0.0
12,0.2400000000000002,0.218884751200676,0.575,0.0
13,0.2599999999999998,0.27134430408477783,0.575,0.0
14,0.27999999999999936,0.3231512010097504,0.575,0.0
15,0.29999999999999893,0.3795673251152039,0.575,0.0
16,0.3200000000000003,0.4325217008590698,0.575,0.0
17,0.3399999999999999,0.5026612281799316,0.575,0.0
18,0.3599999999999994,0.5534253716468811,0.575,0.0
19,0.379999999999999,0.6067503690719604,0.575,0.0
20,0.4000000000000004,0.6647359132766724,0.575,0.0
21,0.41999999999999993,0.7135643362998962,0.575,0.0
22,0.4399999999999995,0.7652488350868225,0.575,0.0
23,0.4599999999999991,0.8199324607849121,0.575,0.0
24,0.47999999999999865,0.8750186562538147,0.575,0.0
25,0.5,0.9318754076957704,0.575,0.0
26,0.5199999999999996,0.9909039735794068,0.575,0.0
27,0.5399999999999991,1.0531017780303955,0.575,0.0
28,0.5599999999999987,1.1195647716522217,0.575,0.0
29,0.5800000000000001,1.182833552360535,0.575,0.0
30,0.5999999999999996,1.2411017417907717,0.575,0.0
31,0.6199999999999992,1.2955961227416992,0.575,0.0
32,0.6399999999999988,1.3472083806991575,0.575,0.0
33,0.6600000000000001,1.3965716361999512,0.575,0.0
34,0.6799999999999997,1.4441431760787964,0.575,0.0
35,0.6999999999999993,1.4902583360671997,0.575,0.0
36,0.7199999999999989,1.535167932510376,0.575,0.0
37,0.7400000000000002,1.5790609121322632,0.575,0.0
38,0.7599999999999998,1.6220841407775881,0.575,0.0
39,0.7799999999999994,1.6643502712249756,0.575,0.0
40,0.7999999999999989,1.705949068069458,0.575,0.0
41,0.8200000000000003,1.746951699256897,0.575,0.0
42,0.8399999999999999,1.787415862083435,0.575,0.0
43,0.8599999999999995,1.8273885250091555,0.575,0.0
44,0.8799999999999991,1.8669077157974243,0.575,0.0
45,0.9000000000000004,1.906004905700684,0.575,0.0
46,0.9199999999999999,1.9447057247161863,0.575,0.0
47,0.9399999999999995,1.9830325841903689,0.575,0.0
48,0.9599999999999991,2.021003246307373,0.575,0.0
49,0.9799999999999986,2.058633327484131,0.575,0.0
50,1.0,2.095935344696045,0.575,0.0
51,1.0199999999999996,2.132920503616333,0.575,0.0
52,1.0399999999999991,2.169598340988159,0.575,0.0
53,1.0599999999999987,2.20597767829895,0.575,0.0
54,1.08,2.242064952850342,0.575,0.0
55,1.0999999999999994,2.27786636352539,0.575,0.0
56,1.119999999999999,2.313387632369995,0.575,0.0
57,1.1399999999999988,2.3486335277557373,0.575,0.0
58,1.1600000000000001,2.383608102798462,0.575,0.0
59,1.1799999999999997,2.4183151721954346,0.575,0.0
60,1.1999999999999993,2.452759265899658,0.575,0.0
61,1.2199999999999989,2.4869425296783447,0.575,0.0
62,1.2400000000000002,2.5208680629730225,0.575,0.0
63,1.26,2.5545380115509038,0.575,0.0
64,1.2799999999999996,2.587956190109253,0.575,0.0
65,1.299999999999999,2.621124505996704,0.575,0.0
66,1.3200000000000003,2.6540451049804688,0.575,0.0
67,1.3399999999999999,2.6867201328277592,0.575,0.0
68,1.3599999999999994,2.7191522121429443,0.575,0.0
69,1.379999999999999,2.7513420581817627,0.575,0.0
70,1.4000000000000004,2.7832927703857417,0.575,0.0
71,1.42,2.815004825592041,0.575,0.0
72,1.4399999999999995,2.8464813232421875,0.575,0.0
73,1.459999999999999,2.877723932266236,0.575,0.0
74,1.4799999999999986,2.9087345600128174,0.575,0.0
75,1.5,2.939514636993408,0.575,0.0
76,1.5199999999999996,2.970064878463745,0.575,0.0
77,1.5399999999999991,3.0003881454467773,0.575,0.0
78,1.5599999999999987,3.0304858684539795,0.575,0.0
79,1.58,3.060359239578247,0.575,0.0
80,1.5999999999999994,3.0900096893310547,0.575,0.0
81,1.619999999999999,3.1194396018981934,0.575,0.0
82,1.6399999999999988,3.148651123046875,0.575,0.0
83,1.6600000000000001,3.1776437759399414,0.575,0.0
84,1.6799999999999997,3.2064201831817627,0.575,0.0
85,1.6999999999999993,3.234982252120972,0.575,0.0
86,1.7199999999999989,3.2633302211761475,0.575,0.0
87,1.7400000000000002,3.2914671897888184,0.575,0.0
88,1.76,3.3193941116333012,0.575,0.0
89,1.7799999999999996,3.347111463546753,0.575,0.0
90,1.7999999999999992,3.374621868133545,0.575,0.0
91,1.8200000000000003,3.4019265174865723,0.575,0.0
92,1.8399999999999999,3.4290266036987305,0.575,0.0
93,1.8599999999999994,3.4559249877929688,0.575,0.0
94,1.879999999999999,3.482621669769287,0.575,0.0
95,1.9000000000000004,3.5091183185577397,0.575,0.0
96,1.92,3.5354158878326416,0.575,0.0
97,1.9399999999999995,3.5615160465240483,0.575,0.0
98,1.9599999999999995,3.58742094039917,0.575,0.0
99,1.9799999999999986,3.6131315231323238,0.575,0.0
100,2.0,3.6386489868164062,0.575,0.0
101,2.0199999999999996,3.66397476196289,0.575,0.0
102,2.0399999999999996,3.689109086990357,0.575,0.0
103,2.0599999999999987,3.714044094085693,0.575,0.0
104,2.0800000000000005,3.738765239715576,0.575,0.0
105,2.0999999999999996,3.7632625102996826,0.575,0.0
106,2.1199999999999997,3.787526845932007,0.575,0.0
107,2.1399999999999992,3.811553478240967,0.575,0.0
108,2.16,3.835335969924927,0.575,0.0
109,2.1799999999999997,3.858870267868042,0.575,0.0
110,2.1999999999999993,3.882153034210205,0.575,0.0
111,2.2199999999999993,3.905183553695679,0.575,0.0
112,2.24,3.927960395812988,0.575,0.0
113,2.26,3.9504823684692383,0.575,0.0
114,2.2799999999999994,3.972748279571533,0.575,0.0
115,2.299999999999999,3.994759321212769,0.575,0.0
116,2.3200000000000003,4.016515254974365,0.575,0.0
117,2.34,4.0380191802978525,0.575,0.0
118,2.3599999999999994,4.0592708587646475,0.575,0.0
119,2.379999999999999,4.080271720886231,0.575,0.0
120,2.4000000000000004,4.101023197174071,0.575,0.0
