,t,v,throttle,brake
0,0.0,0.0,0.464,0.0
1,0.019999999999999574,0.0,0.464,0.0
2,0.039999999999999133,0.0,0.464,0.0
3,0.05999999999999872,0.0,0.464,0.0
4,0.08000000000000004,0.003042461117729545,0.464,0.0
5,0.09999999999999964,0.007754021324217319,0.464,0.0
6,0.11999999999999922,0.013145271688699722,0.464,0.0
7,0.1399999999999988,0.01928696222603321,0.464,0.0
8,0.16000000000000014,0.026309609413146973,0.464,0.0
9,0.17999999999999972,0.03446625918149948,0.464,0.0
10,0.1999999999999993,0.04461110010743141,0.464,0.0
11,0.21999999999999886,0.07406408339738846,0.464,0.0
12,0.2400000000000002,0.10196927189826964,0.464,0.0
13,0.2599999999999998,0.1553533673286438,0.464,0.0
14,0.27999999999999936,0.22370845079422,0.464,0.0
15,0.29999999999999893,0.2832120656967163,0.464,0.0
16,0.3200000000000003,0.3092675805091858,0.464,0.0
17,0.3399999999999999,0.3622056245803833,0.464,0.0
18,0.3599999999999994,0.3965269029140472,0.464,0.0
19,0.379999999999999,0.4324323534965515,0.464,0.0
20,0.4000000000000004,0.4773276746273041,0.464,0.0
21,0.41999999999999993,0.5156075358390808,0.464,0.0
22,0.4399999999999995,0.5685476660728455,0.464,0.0
23,0.4599999999999991,0.6039046049118042,0.464,0.0
24,0.47999999999999865,0.6361140608787537,0.464,0.0
25,0.5,0.6664026379585266,0.464,0.0
26,0.5199999999999996,0.6999562382698059,0.464,0.0
27,0.5399999999999991,0.7359891533851624,0.464,0.0
28,0.5599999999999987,0.7737245559692383,0.464,0.0
29,0.5800000000000001,0.8126684427261353,0.464,0.0
30,0.5999999999999996,0.8526674509048462,0.464,0.0
31,0.6199999999999992,0.8933719992637634,0.464,0.0
32,0.6399999999999988,0.934570014476776,0.464,0.0
33,0.6600000000000001,0.9760765433311462,0.464,0.0
34,0.6799999999999997,1.0177407264709473,0.464,0.0
35,0.6999999999999993,1.0594738721847534,0.464,0.0
36,0.7199999999999989,1.101271390914917,0.464,0.0
37,0.7400000000000002,1.1433099508285522,0.464,0.0
38,0.7599999999999998,1.1862149238586426,0.464,0.0
39,0.7799999999999994,1.229756236076355,0.464,0.0
40,0.7999999999999989,1.2709767818450928,0.464,0.0
41,0.8200000000000003,1.3092782497406006,0.464,0.0
42,0.8399999999999999,1.3451635837554932,0.464,0.0
